Transaction ID,Country,City,Product Category,Revenue,Units Sold,Profit Margin,Transaction Date,Employee ID,Customer Segment,Order Priority,Sales Channel
T027879,Belgium,Ghent,Apparel,574.06,93,0.06,2023-03-18,E5209,Corporate,High,Offline
T027880,Norway,Bergen,Toys,155.62,53,0.22,2023-04-13,E8096,Small Business,Low,Online
T027881,Italy,Milan,Sports,596.86,96,0.07,2023-07-31,E7125,Corporate,Medium,Offline
T027882,Italy,Rome,Sports,840.07,17,0.19,2023-06-13,E6996,Small Business,Medium,Online
T027883,Denmark,Copenhagen,Electronics,474.33,30,0.06,2023-06-02,E6135,Corporate,Low,Online
T027884,Denmark,Aarhus,Electronics,822.47,62,0.08,2023-10-04,E7826,Retail,Medium,Offline
T027885,Norway,Trondheim,Toys,869.0,3,0.05,2023-09-13,E4389,Small Business,High,Offline
T027886,Netherlands,The Hague,Sports,149.99,21,0.11,2023-03-30,E8274,Small Business,Low,Offline
T027887,France,Paris,Toys,954.57,12,0.06,2023-12-24,E1040,Corporate,Medium,Offline
T027888,Netherlands,Rotterdam,Toys,370.68,51,0.28,2023-06-22,E3881,Retail,High,Online
T027889,United Kingdom,Birmingham,Home Goods,867.36,40,0.08,2023-02-24,E2220,Small Business,High,Offline
T027890,Norway,Oslo,Toys,490.35,42,0.07,2023-04-30,E6391,Small Business,High,Offline
T027891,Spain,Barcelona,Toys,994.12,26,0.22,2023-07-12,E6323,Corporate,Medium,Offline
T027892,Belgium,Ghent,Home Goods,573.38,50,0.1,2023-08-15,E2134,Retail,Medium,Online
T027893,Norway,Bergen,Apparel,621.09,56,0.12,2023-07-31,E3243,Corporate,Low,Offline
T027894,Denmark,Copenhagen,Apparel,605.78,15,0.09,2023-07-19,E3507,Corporate,Low,Offline
T027895,United Kingdom,Manchester,Electronics,359.08,44,0.18,2023-10-12,E8525,Retail,Low,Offline
T027896,Denmark,Aarhus,Toys,193.17,87,0.1,2023-08-27,E4034,Small Business,Low,Online
T027897,Belgium,Antwerp,Apparel,857.13,56,0.1,2023-01-07,E7657,Retail,High,Online
T027898,Belgium,Antwerp,Apparel,621.84,93,0.16,2023-12-14,E7264,Small Business,High,Offline
T027899,France,Lyon,Electronics,752.98,37,0.11,2023-01-26,E2170,Small Business,Medium,Offline
T027900,Norway,Trondheim,Electronics,207.06,16,0.25,2023-11-03,E9317,Corporate,Medium,Online
T027901,Netherlands,The Hague,Apparel,352.23,56,0.25,2023-01-05,E6453,Corporate,High,Online
T027902,Italy,Naples,Sports,141.07,10,0.27,2023-10-15,E6048,Retail,High,Offline
T027903,Norway,Bergen,Electronics,970.95,44,0.19,2023-05-14,E3179,Corporate,Medium,Online
T027904,Belgium,Brussels,Home Goods,36.43,69,0.25,2023-05-05,E9185,Retail,Medium,Offline
T027905,United Kingdom,Birmingham,Electronics,272.36,31,0.09,2023-03-27,E3943,Small Business,Low,Offline
T027906,Belgium,Ghent,Sports,926.49,22,0.09,2023-07-30,E4458,Retail,Medium,Online
T027907,Norway,Trondheim,Sports,179.2,58,0.07,2023-01-02,E9737,Corporate,Low,Online
T027908,Italy,Naples,Toys,315.61,46,0.09,2023-03-22,E5314,Corporate,Low,Offline
T027909,Germany,Berlin,Sports,32.75,24,0.29,2023-10-25,E9801,Retail,Medium,Online
T027910,Sweden,Stockholm,Toys,835.12,71,0.24,2023-12-20,E8956,Retail,Medium,Offline
T027911,Denmark,Aarhus,Electronics,298.84,89,0.26,2023-03-13,E1903,Retail,High,Offline
T027912,Belgium,Brussels,Sports,816.06,59,0.27,2023-02-04,E6400,Retail,Medium,Online
T027913,Norway,Trondheim,Apparel,31.67,27,0.08,2023-01-21,E2065,Small Business,Low,Online
T027914,Germany,Berlin,Toys,881.52,26,0.3,2023-01-15,E4216,Corporate,Low,Offline
T027915,United Kingdom,Manchester,Home Goods,288.33,64,0.15,2023-12-26,E4540,Small Business,Low,Online
T027916,France,Paris,Apparel,382.68,83,0.2,2023-10-31,E9930,Small Business,Medium,Offline
T027917,Italy,Rome,Apparel,718.68,3,0.13,2023-06-05,E2755,Small Business,Low,Offline
T027918,France,Lyon,Electronics,267.68,4,0.17,2023-07-28,E2549,Retail,Low,Offline
T027919,Netherlands,The Hague,Toys,581.71,32,0.25,2023-07-28,E3462,Retail,Medium,Offline
T027920,Spain,Madrid,Sports,644.43,94,0.29,2023-03-31,E3834,Corporate,High,Offline
T027921,Italy,Naples,Apparel,943.01,91,0.15,2023-12-01,E6307,Retail,High,Offline
T027922,Germany,Frankfurt,Toys,723.18,31,0.18,2023-01-15,E1476,Corporate,Medium,Offline
T027923,Norway,Oslo,Electronics,325.25,45,0.26,2023-10-06,E4793,Corporate,Medium,Online
T027924,Norway,Bergen,Home Goods,129.89,79,0.26,2023-09-25,E3943,Retail,High,Offline
T027925,Germany,Berlin,Home Goods,943.35,41,0.27,2023-05-13,E9071,Retail,Medium,Online
T027926,France,Lyon,Toys,344.77,96,0.13,2023-12-15,E9093,Small Business,High,Offline
T027927,Belgium,Antwerp,Sports,887.42,62,0.11,2023-01-25,E3859,Retail,Low,Offline
T027928,France,Paris,Sports,582.64,13,0.25,2023-03-11,E8641,Retail,Low,Online
T027929,Spain,Barcelona,Sports,330.67,4,0.22,2023-06-15,E4137,Small Business,Low,Online
T027930,Sweden,Stockholm,Home Goods,620.98,4,0.26,2023-06-26,E7555,Small Business,Medium,Offline
T027931,Norway,Bergen,Electronics,650.2,84,0.07,2023-03-21,E1600,Corporate,Medium,Offline
T027932,France,Marseille,Apparel,300.43,41,0.14,2023-07-31,E2748,Small Business,Low,Offline
T027933,Spain,Valencia,Home Goods,720.9,18,0.17,2023-06-07,E5853,Small Business,Medium,Offline
T027934,Italy,Rome,Home Goods,927.4,76,0.13,2023-04-05,E2303,Small Business,Low,Offline
T027935,France,Paris,Sports,254.35,28,0.05,2023-05-01,E2480,Corporate,Medium,Offline
T027936,Netherlands,Rotterdam,Apparel,192.74,37,0.28,2023-03-16,E2260,Retail,Low,Online
T027937,Denmark,Odense,Toys,81.52,12,0.08,2023-11-14,E8639,Retail,High,Offline
T027938,France,Paris,Home Goods,240.5,21,0.27,2023-10-03,E9830,Corporate,Medium,Online
T027939,Germany,Munich,Sports,279.23,4,0.08,2023-05-12,E3858,Corporate,Low,Online
T027940,Belgium,Ghent,Home Goods,472.22,74,0.26,2023-03-06,E2859,Small Business,Medium,Online
T027941,Sweden,Stockholm,Home Goods,698.32,93,0.27,2023-11-28,E1498,Retail,Medium,Online
T027942,Norway,Bergen,Toys,75.5,2,0.15,2023-05-19,E4331,Small Business,High,Online
T027943,Norway,Bergen,Home Goods,565.79,29,0.19,2023-12-22,E6882,Small Business,Medium,Offline
T027944,Norway,Oslo,Toys,983.16,92,0.28,2023-03-28,E2117,Retail,Medium,Offline
T027945,United Kingdom,London,Sports,832.59,72,0.28,2023-07-28,E8066,Retail,Medium,Online
T027946,Germany,Munich,Home Goods,966.83,53,0.28,2023-10-28,E4001,Small Business,High,Offline
T027947,Spain,Madrid,Sports,297.35,56,0.19,2023-05-14,E5555,Retail,Medium,Online
T027948,France,Paris,Apparel,314.74,86,0.12,2023-12-10,E8261,Retail,High,Online
T027949,Norway,Oslo,Apparel,341.56,35,0.23,2023-01-09,E7612,Corporate,High,Offline
T027950,Italy,Naples,Electronics,695.77,82,0.23,2023-12-29,E3943,Corporate,Low,Online
T027951,Netherlands,Amsterdam,Sports,109.94,59,0.23,2023-07-25,E5476,Small Business,Low,Offline
T027952,France,Paris,Apparel,862.0,74,0.29,2023-02-01,E1465,Retail,High,Offline
T027953,Sweden,Malmo,Electronics,158.45,62,0.19,2023-12-09,E3712,Small Business,Low,Online
T027954,Spain,Madrid,Electronics,268.77,27,0.06,2023-01-30,E9590,Corporate,Low,Offline
T027955,Netherlands,Amsterdam,Home Goods,687.84,77,0.24,2023-11-02,E3522,Small Business,Medium,Offline
T027956,Italy,Rome,Toys,927.66,33,0.21,2023-11-18,E8393,Corporate,Low,Offline
T027957,Netherlands,The Hague,Sports,984.72,27,0.3,2023-01-22,E3135,Retail,Medium,Online
T027958,Germany,Frankfurt,Sports,441.07,19,0.17,2023-12-02,E1914,Small Business,Low,Online
T027959,Germany,Berlin,Apparel,17.49,47,0.1,2023-12-19,E5362,Retail,High,Offline
T027960,Belgium,Antwerp,Sports,996.91,97,0.11,2023-04-13,E8993,Corporate,Low,Offline
T027961,Germany,Frankfurt,Home Goods,70.25,13,0.06,2023-10-27,E1999,Corporate,High,Offline
T027962,France,Paris,Sports,244.52,65,0.14,2023-10-03,E9794,Small Business,High,Offline
T027963,Spain,Madrid,Toys,584.64,40,0.17,2023-05-06,E4344,Corporate,Low,Offline
T027964,France,Lyon,Home Goods,901.41,3,0.18,2023-09-13,E5051,Corporate,Medium,Online
T027965,France,Marseille,Toys,499.27,26,0.26,2023-10-17,E9170,Retail,High,Offline
T027966,Germany,Berlin,Sports,622.99,6,0.11,2023-03-22,E3558,Small Business,High,Offline
T027967,Denmark,Aarhus,Apparel,408.81,34,0.06,2023-09-08,E4709,Corporate,Low,Online
T027968,France,Lyon,Electronics,313.28,94,0.2,2023-07-20,E8975,Corporate,Low,Online
T027969,Italy,Milan,Sports,438.14,18,0.09,2023-07-03,E5295,Corporate,Medium,Offline
T027970,Belgium,Antwerp,Apparel,29.66,17,0.07,2023-07-10,E9204,Retail,Medium,Offline
T027971,Netherlands,Rotterdam,Toys,981.71,68,0.18,2023-04-02,E8160,Corporate,High,Online
T027972,France,Marseille,Electronics,748.5,44,0.17,2023-07-19,E6529,Corporate,Medium,Online
T027973,Norway,Trondheim,Electronics,776.97,70,0.25,2023-06-27,E4706,Small Business,High,Online
T027974,Norway,Oslo,Apparel,531.96,81,0.1,2023-12-04,E3718,Small Business,High,Offline
T027975,Norway,Oslo,Apparel,162.97,57,0.16,2023-04-16,E1344,Corporate,Medium,Offline
T027976,France,Paris,Home Goods,94.82,28,0.14,2023-06-15,E3521,Corporate,High,Online
T027977,Germany,Frankfurt,Sports,999.29,76,0.05,2023-09-17,E2426,Retail,Medium,Offline
T027978,Spain,Barcelona,Toys,878.05,70,0.18,2023-06-30,E1270,Retail,Low,Offline
T027979,Netherlands,Rotterdam,Toys,352.21,1,0.15,2023-02-15,E4946,Small Business,High,Offline
T027980,Belgium,Brussels,Apparel,73.92,48,0.14,2023-02-21,E2579,Corporate,Medium,Offline
T027981,Netherlands,Rotterdam,Electronics,540.26,27,0.23,2023-09-18,E6276,Small Business,High,Online
T027982,Netherlands,Rotterdam,Toys,583.47,5,0.11,2023-12-23,E9224,Corporate,Low,Offline
T027983,Belgium,Brussels,Home Goods,529.38,36,0.06,2023-09-23,E4888,Small Business,High,Online
T027984,France,Lyon,Electronics,252.66,17,0.23,2023-11-19,E2396,Small Business,Medium,Online
T027985,Italy,Rome,Toys,748.07,44,0.1,2023-12-16,E2833,Corporate,Medium,Online
T027986,Netherlands,The Hague,Apparel,809.09,29,0.11,2023-06-03,E2498,Small Business,High,Online
T027987,Italy,Naples,Home Goods,412.59,54,0.1,2023-03-17,E5423,Retail,High,Offline
T027988,Italy,Rome,Apparel,228.27,68,0.22,2023-04-23,E2642,Corporate,Medium,Online
T027989,Spain,Barcelona,Toys,841.02,98,0.15,2023-03-15,E9838,Retail,High,Online
T027990,Denmark,Odense,Home Goods,203.84,29,0.27,2023-09-04,E1691,Small Business,High,Offline
T027991,United Kingdom,London,Electronics,528.15,81,0.3,2023-10-17,E4458,Small Business,Medium,Online
T027992,Norway,Bergen,Sports,637.27,13,0.23,2023-06-30,E4352,Retail,Low,Offline
T027993,Denmark,Copenhagen,Electronics,580.8,96,0.15,2023-01-29,E9265,Corporate,Low,Offline
T027994,Norway,Bergen,Home Goods,816.02,32,0.21,2023-08-20,E9499,Retail,Low,Offline
T027995,Norway,Trondheim,Sports,883.62,79,0.29,2023-08-18,E1697,Corporate,Low,Online
T027996,Germany,Berlin,Home Goods,809.21,93,0.08,2023-05-03,E7752,Small Business,Medium,Online
T027997,Germany,Frankfurt,Electronics,519.7,98,0.2,2023-06-10,E7537,Retail,Low,Online
T027998,Germany,Berlin,Electronics,205.0,13,0.05,2023-07-10,E6563,Retail,High,Online
T027999,United Kingdom,Manchester,Apparel,920.99,92,0.06,2023-02-20,E4430,Retail,Low,Online
T028000,Denmark,Aarhus,Electronics,65.74,8,0.08,2023-02-13,E2843,Corporate,High,Online
T028001,Italy,Rome,Toys,477.5,74,0.21,2023-12-13,E7180,Retail,Medium,Offline
T028002,Norway,Bergen,Apparel,946.34,56,0.06,2023-10-07,E1338,Corporate,Low,Online
T028003,Belgium,Brussels,Home Goods,760.59,23,0.19,2023-12-13,E2498,Small Business,High,Online
T028004,Italy,Rome,Home Goods,630.45,39,0.28,2023-02-14,E9401,Small Business,Medium,Offline
T028005,Denmark,Aarhus,Sports,386.37,8,0.16,2023-11-20,E5563,Small Business,Medium,Online
T028006,Netherlands,Rotterdam,Apparel,535.48,6,0.19,2023-02-04,E2120,Small Business,Medium,Offline
T028007,Norway,Oslo,Electronics,803.52,39,0.27,2023-12-17,E3752,Corporate,Low,Online
T028008,Sweden,Stockholm,Apparel,346.55,63,0.16,2023-04-23,E5312,Retail,Medium,Online
T028009,Italy,Naples,Apparel,162.68,97,0.15,2023-07-03,E3393,Retail,Low,Offline
T028010,United Kingdom,London,Toys,662.96,4,0.16,2023-03-10,E7900,Retail,High,Offline
T028011,Norway,Oslo,Apparel,863.86,65,0.13,2023-06-06,E4477,Corporate,Medium,Offline
T028012,United Kingdom,Manchester,Toys,484.35,8,0.22,2023-08-12,E1166,Small Business,High,Offline
T028013,Sweden,Gothenburg,Apparel,808.05,14,0.22,2023-08-16,E7917,Small Business,High,Online
T028014,Italy,Naples,Apparel,481.72,100,0.18,2023-06-23,E3187,Corporate,Medium,Offline
T028015,Denmark,Aarhus,Apparel,357.98,21,0.28,2023-07-09,E5519,Retail,High,Online
T028016,Belgium,Ghent,Toys,571.61,95,0.07,2023-02-18,E3885,Retail,Medium,Online
T028017,Belgium,Ghent,Toys,523.02,35,0.09,2023-06-22,E7499,Retail,Low,Online
T028018,Denmark,Odense,Electronics,215.91,32,0.08,2023-10-02,E4158,Corporate,Medium,Online
T028019,Italy,Milan,Toys,768.73,53,0.24,2023-02-01,E6354,Corporate,Low,Offline
T028020,Denmark,Odense,Sports,497.79,99,0.29,2023-09-28,E3814,Corporate,Medium,Offline
T028021,Norway,Bergen,Sports,649.76,58,0.19,2023-12-16,E7260,Small Business,Medium,Offline
T028022,France,Marseille,Home Goods,222.59,93,0.09,2023-12-13,E2405,Small Business,Low,Offline
T028023,Italy,Milan,Toys,456.72,84,0.27,2023-06-30,E2089,Corporate,High,Offline
T028024,Norway,Trondheim,Toys,565.17,38,0.28,2023-05-16,E8098,Small Business,High,Offline
T028025,Norway,Trondheim,Apparel,77.7,26,0.26,2023-02-24,E8244,Small Business,Low,Online
T028026,Belgium,Ghent,Toys,112.17,92,0.25,2023-01-02,E7653,Small Business,High,Online
T028027,Norway,Trondheim,Sports,948.73,45,0.17,2023-02-09,E2305,Small Business,Medium,Online
T028028,Sweden,Gothenburg,Toys,445.82,3,0.12,2023-10-09,E2781,Small Business,Low,Online
T028029,Netherlands,Amsterdam,Apparel,419.89,20,0.11,2023-03-25,E1159,Small Business,High,Online
T028030,Germany,Frankfurt,Sports,937.6,4,0.17,2023-08-12,E4705,Small Business,Low,Offline
T028031,France,Lyon,Toys,792.75,39,0.12,2023-02-06,E6344,Corporate,High,Offline
T028032,Sweden,Stockholm,Toys,996.13,72,0.17,2023-01-01,E1170,Corporate,High,Offline
T028033,Germany,Frankfurt,Home Goods,972.81,4,0.27,2023-08-02,E2197,Corporate,High,Offline
T028034,Belgium,Brussels,Electronics,561.81,63,0.15,2023-08-13,E9615,Retail,High,Online
T028035,Norway,Bergen,Electronics,370.53,48,0.25,2023-08-28,E1545,Small Business,Low,Offline
T028036,Netherlands,The Hague,Apparel,28.64,87,0.08,2023-04-15,E7443,Small Business,Medium,Offline
T028037,Norway,Trondheim,Sports,83.17,22,0.15,2023-10-26,E2843,Small Business,Low,Online
T028038,United Kingdom,Birmingham,Electronics,424.84,95,0.23,2023-03-10,E5636,Corporate,Medium,Offline
T028039,France,Marseille,Toys,888.36,26,0.24,2023-12-05,E6380,Corporate,Low,Online
T028040,Germany,Munich,Sports,292.94,86,0.12,2023-01-06,E6577,Corporate,High,Online
T028041,Norway,Bergen,Sports,828.97,86,0.25,2023-07-02,E6148,Corporate,High,Offline
T028042,Italy,Rome,Electronics,914.91,91,0.09,2023-02-19,E5330,Corporate,Low,Offline
T028043,Sweden,Stockholm,Toys,191.18,6,0.2,2023-03-23,E3521,Corporate,High,Offline
T028044,Belgium,Antwerp,Toys,339.11,75,0.21,2023-09-05,E5183,Small Business,High,Online
T028045,Sweden,Malmo,Sports,731.71,46,0.08,2023-11-27,E3571,Corporate,Low,Offline
T028046,Spain,Madrid,Apparel,251.68,36,0.22,2023-08-10,E4160,Small Business,Low,Offline
T028047,Norway,Trondheim,Apparel,659.16,57,0.06,2023-06-22,E7778,Retail,High,Online
T028048,Netherlands,Rotterdam,Sports,770.71,22,0.18,2023-01-21,E4791,Corporate,Medium,Offline
T028049,Denmark,Odense,Sports,135.69,63,0.27,2023-08-12,E1721,Small Business,Low,Offline
T028050,Denmark,Copenhagen,Apparel,877.89,32,0.3,2023-07-10,E5003,Small Business,Medium,Offline
T028051,Spain,Madrid,Toys,794.89,1,0.05,2023-03-18,E5083,Retail,High,Offline
T028052,France,Lyon,Apparel,172.8,10,0.07,2023-04-30,E8117,Corporate,High,Online
T028053,France,Paris,Home Goods,266.82,31,0.26,2023-10-06,E2153,Retail,Medium,Online
T028054,Belgium,Antwerp,Sports,337.29,68,0.21,2023-05-26,E6627,Small Business,Medium,Offline
T028055,Spain,Barcelona,Toys,258.89,19,0.2,2023-08-10,E7611,Small Business,High,Offline
T028056,Germany,Munich,Electronics,528.68,16,0.12,2023-12-24,E7753,Small Business,Low,Offline
T028057,Sweden,Malmo,Apparel,268.94,42,0.13,2023-07-20,E7383,Small Business,Low,Online
T028058,United Kingdom,Birmingham,Toys,353.4,16,0.21,2023-11-30,E5159,Retail,High,Online
T028059,Belgium,Ghent,Electronics,335.92,42,0.08,2023-10-15,E7315,Retail,Medium,Online
T028060,France,Paris,Toys,361.07,40,0.09,2023-09-08,E9581,Retail,High,Online
T028061,Norway,Oslo,Sports,588.65,33,0.28,2023-03-16,E9921,Corporate,Medium,Offline
T028062,France,Lyon,Sports,43.17,30,0.16,2023-04-14,E3236,Retail,Low,Offline
T028063,Belgium,Brussels,Sports,483.21,3,0.13,2023-02-14,E7501,Corporate,Low,Offline
T028064,Germany,Munich,Sports,562.4,40,0.2,2023-04-23,E4986,Corporate,High,Offline
T028065,Netherlands,Amsterdam,Sports,559.68,48,0.21,2023-11-03,E1208,Retail,Low,Offline
T028066,United Kingdom,Birmingham,Apparel,200.26,69,0.17,2023-07-27,E3658,Corporate,Low,Online
T028067,Denmark,Odense,Electronics,877.87,48,0.13,2023-02-01,E9203,Small Business,Medium,Offline
T028068,Germany,Berlin,Apparel,35.04,5,0.09,2023-03-21,E6918,Retail,Medium,Online
T028069,Norway,Bergen,Apparel,665.3,37,0.26,2023-12-05,E7666,Corporate,High,Online
T028070,Denmark,Aarhus,Home Goods,433.44,92,0.21,2023-05-03,E1529,Retail,High,Online
T028071,Belgium,Brussels,Sports,28.69,16,0.26,2023-02-08,E9182,Retail,Medium,Offline
T028072,Italy,Milan,Apparel,977.05,65,0.19,2023-06-25,E5494,Retail,Medium,Offline
T028073,Spain,Madrid,Toys,880.82,62,0.21,2023-08-24,E7403,Small Business,Medium,Online
T028074,Spain,Barcelona,Electronics,441.67,93,0.26,2023-04-23,E7873,Retail,Medium,Offline
T028075,Italy,Naples,Electronics,43.93,11,0.1,2023-08-29,E7047,Retail,High,Offline
T028076,Belgium,Ghent,Toys,87.24,28,0.16,2023-01-25,E8902,Retail,Low,Offline
T028077,France,Marseille,Sports,284.56,44,0.05,2023-07-18,E4184,Corporate,High,Offline
T028078,Norway,Bergen,Electronics,815.87,1,0.09,2023-02-08,E4640,Corporate,Medium,Online
T028079,Italy,Naples,Apparel,697.89,62,0.2,2023-10-25,E3051,Retail,Medium,Offline
T028080,France,Lyon,Electronics,846.3,99,0.13,2023-07-02,E9086,Retail,Low,Online
T028081,Norway,Trondheim,Home Goods,291.74,59,0.16,2023-05-03,E7424,Corporate,Low,Offline
T028082,Spain,Valencia,Toys,679.29,25,0.28,2023-05-27,E7643,Corporate,Low,Online
T028083,Sweden,Stockholm,Apparel,445.01,78,0.25,2023-06-17,E5592,Retail,Medium,Offline
T028084,Denmark,Aarhus,Home Goods,297.37,50,0.2,2023-11-29,E4191,Small Business,Low,Online
T028085,Netherlands,Rotterdam,Home Goods,786.94,36,0.28,2023-12-24,E7338,Corporate,Low,Offline
T028086,Denmark,Odense,Home Goods,545.08,51,0.07,2023-05-25,E5391,Small Business,Medium,Offline
T028087,Italy,Milan,Sports,923.03,55,0.11,2023-08-30,E1102,Small Business,Low,Online
T028088,Denmark,Odense,Home Goods,753.26,35,0.19,2023-08-18,E4896,Retail,Medium,Offline
T028089,Italy,Naples,Electronics,730.99,37,0.17,2023-12-03,E5392,Small Business,High,Online
T028090,Spain,Madrid,Apparel,586.44,88,0.27,2023-09-06,E2658,Retail,High,Offline
T028091,Netherlands,Amsterdam,Sports,705.35,59,0.05,2023-02-23,E6090,Retail,Medium,Offline
T028092,United Kingdom,Birmingham,Electronics,533.16,16,0.28,2023-04-29,E1804,Retail,Low,Offline
T028093,Spain,Valencia,Electronics,67.58,80,0.27,2023-10-29,E8111,Small Business,Medium,Offline
T028094,Belgium,Ghent,Home Goods,501.01,67,0.17,2023-08-10,E7972,Retail,Medium,Online
T028095,France,Lyon,Home Goods,884.95,39,0.2,2023-11-08,E6286,Retail,Medium,Offline
T028096,Netherlands,The Hague,Electronics,996.39,88,0.19,2023-02-24,E2897,Corporate,Low,Online
T028097,France,Marseille,Toys,992.62,84,0.26,2023-06-23,E4782,Retail,Medium,Online
T028098,Italy,Rome,Sports,298.82,34,0.24,2023-06-27,E6270,Retail,High,Online
T028099,United Kingdom,Birmingham,Toys,986.97,69,0.18,2023-01-29,E5442,Retail,Low,Online
T028100,Germany,Berlin,Electronics,943.26,90,0.12,2023-07-14,E7957,Retail,Medium,Online
T028101,Denmark,Odense,Apparel,889.18,82,0.15,2023-01-14,E4129,Small Business,Low,Offline
T028102,Norway,Bergen,Toys,17.19,74,0.12,2023-05-11,E9251,Small Business,High,Offline
T028103,Sweden,Stockholm,Sports,359.78,60,0.22,2023-08-07,E1458,Retail,Medium,Offline
T028104,Netherlands,The Hague,Sports,995.07,89,0.15,2023-08-28,E1674,Corporate,High,Online
T028105,Belgium,Antwerp,Toys,224.2,61,0.17,2023-04-19,E2488,Corporate,High,Offline
T028106,Spain,Valencia,Toys,876.69,42,0.18,2023-03-23,E1983,Corporate,High,Online
T028107,United Kingdom,London,Toys,628.05,66,0.23,2023-05-19,E5155,Retail,Low,Online
T028108,Norway,Oslo,Electronics,749.64,3,0.13,2023-12-11,E2418,Small Business,Medium,Online
T028109,United Kingdom,London,Sports,73.88,56,0.29,2023-11-01,E1862,Retail,Medium,Online
T028110,Italy,Naples,Electronics,695.27,5,0.17,2023-04-24,E2216,Retail,Low,Offline
T028111,Sweden,Gothenburg,Sports,835.14,46,0.16,2023-07-29,E1693,Small Business,Medium,Offline
T028112,Spain,Barcelona,Apparel,105.27,73,0.17,2023-04-09,E2802,Small Business,Low,Offline
T028113,United Kingdom,Birmingham,Apparel,846.26,15,0.3,2023-01-08,E3874,Corporate,High,Online
T028114,Spain,Valencia,Home Goods,288.2,17,0.16,2023-05-24,E7952,Small Business,Low,Offline
T028115,Denmark,Copenhagen,Electronics,238.98,78,0.08,2023-07-31,E3074,Small Business,High,Online
